age,years_cdl,years_owner_op,fico_score,is_foreign_born,violations_3y,avg_weekly_miles,loads_per_month,freight_type,unique_brokers_6m,on_time_delivery_pct,avg_days_between_loads,gross_weekly_revenue,net_weekly_income,payment_to_income_ratio,avg_account_balance,prior_late_payments,region,contract_start_month,default_12m
38,13,10,650,0,1,1945,16,reefer,7,93.4,0.79,4112,838,0.826,1332,1,midwest,3,0
62,39,34,572,0,1,2131,5,dry_van,3,95.1,5.89,4622,901,0.768,4805,1,west,7,0
46,23,21,653,1,0,3052,15,dry_van,1,86.1,5.66,7544,1769,0.391,1866,0,south,2,0
45,22,18,743,1,1,1840,9,dry_van,5,94.4,3.04,3668,474,1.459,293,0,west,1,0
38,14,2,636,1,3,2733,16,dry_van,1,88.4,3.23,4713,1124,0.616,443,2,midwest,10,0
36,12,6,555,1,1,2372,7,dry_van,3,93.2,4.39,5034,1289,0.537,4944,2,south,10,0
21,0,0,667,0,1,2285,10,dry_van,8,79.8,1.27,4822,924,0.749,627,1,south,8,0
52,25,17,628,1,0,2159,14,flatbed,7,83.1,4.18,5444,915,0.756,1907,3,south,7,0
46,24,23,629,0,1,2744,14,flatbed,7,73.5,3.15,6645,2139,0.324,1089,1,southeast,1,0
40,18,18,673,1,1,2794,10,dry_van,6,69.7,1.33,6144,1618,0.428,3078,1,south,6,0
41,13,8,688,1,0,1824,11,reefer,5,76.8,11.53,4680,1135,0.61,1722,0,south,9,0
49,27,16,642,1,1,3118,15,dry_van,4,84.7,0.5,6335,1446,0.479,687,1,midwest,9,0
26,0,0,636,1,1,2066,16,dry_van,11,92.8,1.91,4527,682,1.015,352,1,south,3,0
36,8,0,784,0,0,2775,11,dry_van,3,83.6,1.4,5563,1132,0.611,4546,0,northeast,9,0
31,9,7,724,0,0,2069,10,dry_van,3,88.5,1.65,5316,1448,0.478,1438,0,south,8,0
60,34,34,698,1,0,2393,7,dry_van,5,73.0,5.25,5646,1185,0.584,374,1,southeast,2,0
51,22,21,649,1,0,2025,13,reefer,1,89.6,4.47,5633,1051,0.659,2311,0,west,1,0
21,0,0,570,0,1,2362,15,reefer,5,93.6,2.59,6084,1607,0.431,2591,1,southeast,11,0
27,3,2,719,0,2,2510,13,dry_van,6,89.8,2.72,4746,942,0.734,1215,1,south,2,0
41,15,15,650,0,0,2083,9,dry_van,4,65.8,2.86,4168,1034,0.669,1623,0,south,4,1
37,11,10,600,1,0,2741,18,reefer,7,67.3,3.12,6947,2001,0.346,5680,1,northeast,12,0
29,8,7,623,0,0,2800,5,flatbed,3,85.0,0.5,6960,1607,0.431,1928,2,south,7,0
61,37,32,572,1,1,3818,15,dry_van,8,75.1,4.34,8723,2346,0.295,350,4,midwest,3,1
45,24,21,714,1,0,3018,13,dry_van,5,87.1,6.45,6371,1048,0.66,1914,1,south,12,0
47,22,8,688,0,0,3129,14,flatbed,8,89.8,1.24,8482,2478,0.279,5286,0,northeast,12,0
35,14,3,653,1,1,1804,9,dry_van,6,44.7,5.48,4587,691,1.001,418,2,midwest,1,0
49,26,23,637,1,0,1719,11,reefer,4,49.8,0.81,3669,281,2.465,3968,2,midwest,4,0
38,15,6,592,1,0,2466,13,dry_van,2,58.7,5.48,4505,957,0.723,1645,0,west,4,1
39,17,7,491,1,0,3404,12,flatbed,6,72.2,1.87,8492,2897,0.239,348,0,midwest,6,0
48,26,23,541,0,0,3713,6,flatbed,4,49.8,3.22,9425,1932,0.358,4853,1,midwest,9,0
26,4,4,588,1,1,2291,18,dry_van,4,92.4,0.6,4682,1253,0.552,749,0,south,11,1
58,36,33,577,1,1,2336,14,dry_van,6,78.4,1.23,5201,1139,0.608,1785,0,northeast,9,0
44,17,17,660,0,0,2845,12,reefer,7,86.8,4.74,6635,2060,0.336,2519,1,south,5,0
55,20,4,697,1,1,2511,12,dry_van,7,99.1,1.06,4994,662,1.045,2003,1,midwest,1,0
31,9,6,631,1,0,2523,18,dry_van,7,55.5,1.23,5559,1722,0.402,780,1,west,11,0
33,0,0,739,1,1,2886,9,dry_van,5,89.4,3.58,6660,2209,0.313,6643,2,west,10,0
30,0,0,585,1,0,3822,9,dry_van,3,50.7,5.63,8379,2543,0.272,685,0,southeast,6,0
45,20,13,631,1,1,3187,15,flatbed,8,69.3,0.5,9339,2088,0.331,1189,2,south,6,0
43,18,18,636,0,1,3441,14,dry_van,5,76.5,0.5,7165,2421,0.286,4531,1,midwest,5,0
37,16,12,716,1,1,1770,8,dry_van,9,78.4,1.41,3488,814,0.85,1551,5,west,4,0
32,9,7,647,0,1,3084,16,reefer,1,76.1,6.58,7565,2577,0.269,1190,0,southeast,8,0
29,6,0,649,0,2,2173,13,reefer,6,80.8,1.89,4448,849,0.815,1237,1,midwest,4,0
42,20,13,524,1,0,3354,9,dry_van,5,99.1,0.58,8537,2221,0.312,226,1,midwest,5,0
37,8,8,577,1,0,3211,14,dry_van,6,95.5,5.5,7975,2285,0.303,5075,1,midwest,10,0
35,11,7,717,1,2,2872,13,dry_van,4,90.7,4.01,6938,1689,0.41,458,0,midwest,1,0
57,22,20,495,1,0,2266,12,flatbed,3,82.3,1.92,4731,1296,0.534,1705,3,southeast,7,1
41,20,16,734,1,0,2382,13,dry_van,6,82.6,3.19,4921,1355,0.511,139,1,northeast,12,0
55,31,30,675,1,0,2419,14,dry_van,3,83.6,5.17,5184,946,0.731,1926,0,midwest,10,0
37,15,13,588,1,0,2943,15,flatbed,7,79.1,1.15,7555,2011,0.344,414,0,midwest,7,0
44,17,14,582,1,1,2782,12,dry_van,3,37.6,6.02,6358,1132,0.612,261,0,midwest,8,0
41,19,9,773,1,2,3239,11,flatbed,6,61.8,1.49,8947,2377,0.291,580,1,midwest,3,0
25,0,0,739,0,1,3325,13,reefer,2,38.7,0.5,9061,2386,0.29,271,1,midwest,2,0
56,28,26,632,1,0,2220,16,dry_van,3,90.3,3.33,5107,1341,0.516,1430,1,south,10,0
41,15,8,649,0,1,2814,14,flatbed,7,87.8,8.53,7097,1391,0.497,1754,0,northeast,1,0
49,23,9,595,0,0,2808,11,dry_van,6,84.4,4.76,6014,1069,0.647,1458,0,midwest,9,1
34,12,9,649,1,1,2557,12,flatbed,8,91.3,2.27,6893,2337,0.296,787,1,south,5,0
40,17,11,593,0,0,3024,18,dry_van,3,87.3,2.41,5779,1266,0.546,4175,3,midwest,10,0
33,11,9,635,1,1,2821,15,dry_van,7,71.9,1.05,5970,1052,0.658,1253,0,midwest,12,0
54,30,28,767,0,0,2341,13,dry_van,6,82.7,1.9,5796,1081,0.64,5774,2,south,4,0
45,22,12,633,1,0,2536,16,dry_van,9,71.5,2.72,5790,1523,0.454,148,0,south,3,0
46,23,19,567,1,0,2443,10,dry_van,7,95.5,3.07,5772,1464,0.473,2101,0,west,12,0
56,35,34,544,1,0,2273,13,dry_van,5,73.9,3.69,5023,1264,0.548,2055,1,midwest,2,0
54,23,21,649,0,1,2562,19,dry_van,10,72.0,2.87,6018,1110,0.623,678,0,south,11,0
50,29,23,587,0,1,2016,14,dry_van,4,90.2,4.14,4545,1062,0.652,5481,2,northeast,4,0
28,7,7,657,1,0,2813,18,dry_van,3,93.5,3.85,7103,1511,0.458,1534,1,west,10,0
35,14,11,527,1,3,3232,12,reefer,5,90.0,10.12,7485,1472,0.47,1831,0,west,9,0
32,8,0,688,1,1,2623,10,reefer,3,95.5,1.6,5912,1217,0.568,2423,2,west,10,0
49,16,9,566,1,2,3026,16,reefer,3,75.7,1.76,6212,1741,0.398,12093,5,southeast,8,0
44,23,14,643,1,0,2670,6,reefer,3,71.3,0.81,6395,1722,0.402,1016,2,northeast,8,0
28,7,7,616,0,0,2140,13,dry_van,5,50.6,3.54,4995,748,0.925,1909,0,midwest,10,0
40,17,13,760,0,0,3503,16,dry_van,2,85.3,3.37,8412,1727,0.401,5850,1,south,7,0
27,4,0,652,0,0,1510,14,reefer,4,81.8,1.95,3637,538,1.287,1368,3,midwest,1,0
41,9,3,776,1,0,2605,5,dry_van,5,65.9,5.62,6317,1561,0.443,5128,0,northeast,8,0
25,4,3,679,0,0,2254,7,reefer,6,65.8,2.4,5547,1220,0.567,1574,1,midwest,11,0
47,22,10,740,0,1,3312,12,dry_van,3,86.4,4.13,6354,1478,0.468,2346,1,south,4,0
46,24,19,625,1,1,2697,14,dry_van,7,92.6,3.73,6287,1558,0.444,1333,1,northeast,6,0
61,38,37,664,0,2,3750,14,dry_van,12,73.9,1.43,7624,2378,0.291,1128,2,southeast,9,0
50,23,7,725,1,1,2616,12,reefer,3,65.4,0.87,6051,1231,0.562,1604,2,midwest,6,0
38,16,0,703,1,1,2258,15,flatbed,8,64.4,2.17,6351,1351,0.512,650,1,midwest,4,0
50,26,25,677,0,2,1830,14,reefer,3,78.9,1.19,4874,1382,0.501,672,2,midwest,10,0
28,7,3,617,1,3,3098,12,reefer,6,79.8,1.18,7700,2626,0.263,1357,1,west,8,0
32,11,8,629,0,0,2224,14,reefer,4,51.5,6.26,5010,1073,0.645,1662,0,south,12,0
45,19,16,720,0,3,2411,10,flatbed,4,98.8,1.28,5626,1203,0.575,3208,1,south,11,0
21,0,0,734,0,3,3153,14,reefer,5,71.0,2.87,7877,1608,0.43,1051,2,midwest,1,0
42,17,13,598,0,0,3074,9,dry_van,7,76.3,3.64,6779,2041,0.339,8158,2,west,12,0
32,10,9,588,0,1,2326,14,dry_van,5,56.8,1.62,4848,1075,0.643,430,0,west,3,0
43,14,8,577,1,0,2396,14,flatbed,7,81.2,3.49,6364,1778,0.389,624,0,midwest,3,0
31,6,3,698,1,0,1810,11,reefer,6,70.4,0.96,4397,493,1.403,2432,2,south,1,0
46,22,17,575,0,1,1675,14,dry_van,4,81.7,3.76,3426,405,1.71,6614,0,west,10,0
42,17,15,697,1,0,2944,17,reefer,6,90.3,2.11,6441,1511,0.458,726,0,midwest,2,0
56,23,8,678,1,2,2993,8,dry_van,8,85.9,2.56,6408,2061,0.336,8435,0,northeast,11,0
42,20,16,602,0,0,2761,15,reefer,3,96.5,1.23,6432,1385,0.499,3717,1,northeast,5,0
34,7,6,749,1,0,2684,16,dry_van,8,55.1,3.05,5590,1410,0.491,2783,1,south,11,0
40,16,6,538,0,0,2282,11,flatbed,5,66.5,2.55,5781,1227,0.564,2725,0,south,2,0
29,8,4,756,1,0,3261,15,reefer,8,89.5,2.18,7831,2672,0.259,2640,2,southeast,2,0
46,21,17,662,1,1,1797,11,dry_van,6,90.7,6.02,3671,548,1.263,956,1,southeast,3,0
48,26,18,495,0,0,2389,16,flatbed,2,81.4,1.28,6395,1916,0.361,946,1,south,8,0
67,45,40,751,1,1,2672,2,dry_van,3,92.3,6.57,5571,860,0.805,944,1,south,9,0
36,15,8,708,0,0,2600,17,reefer,5,54.7,2.39,6410,1986,0.348,975,2,midwest,8,0
39,18,16,610,1,1,2599,8,dry_van,6,96.7,1.18,5138,1341,0.516,3361,1,south,11,0
36,8,4,572,1,0,2366,12,dry_van,6,58.0,2.86,4853,1087,0.637,6274,1,midwest,2,0
44,22,21,530,0,3,2843,9,reefer,5,89.7,3.78,7128,1876,0.369,530,0,southeast,4,0
46,18,17,809,1,0,2053,17,reefer,3,82.9,2.18,4374,558,1.24,607,2,west,11,0
41,16,9,575,1,1,2535,11,flatbed,4,75.8,6.25,7112,1417,0.488,7181,3,south,6,0
53,32,24,552,1,0,2794,10,reefer,1,86.9,4.45,7027,2170,0.319,1506,2,south,11,1
36,14,5,659,0,0,2450,16,dry_van,3,72.0,1.95,5288,1157,0.598,3327,2,northeast,2,0
52,29,29,525,0,1,2602,15,flatbed,5,92.4,2.3,6904,1345,0.514,1032,2,south,1,1
47,24,24,571,1,0,2697,11,flatbed,6,71.2,1.87,6227,1498,0.462,13087,1,southeast,3,0
42,19,14,710,1,0,1808,9,flatbed,11,87.8,2.0,4740,1142,0.606,1821,1,midwest,9,0
39,15,9,672,0,1,1850,8,flatbed,9,88.1,0.5,4090,765,0.904,3911,1,west,5,0
66,36,36,613,0,1,2660,16,reefer,8,68.5,6.89,6876,2177,0.318,4457,4,northeast,12,0
34,12,7,641,1,1,2326,13,reefer,7,87.3,2.22,5157,1150,0.601,274,0,northeast,3,1
45,23,2,609,0,0,2353,13,reefer,6,96.6,1.16,6028,1419,0.488,256,3,west,4,0
34,13,0,636,1,1,2856,14,dry_van,1,87.9,3.36,5585,1565,0.442,877,0,west,9,0
60,37,34,587,1,0,2155,5,reefer,4,93.9,5.34,5191,1273,0.544,1719,2,midwest,4,0
51,27,24,599,0,1,1514,11,dry_van,5,86.2,1.59,3280,568,1.217,1647,1,west,12,0
35,13,10,597,0,0,3346,11,dry_van,2,68.4,0.72,7229,1324,0.523,4992,3,south,9,0
47,26,24,589,1,1,3144,15,dry_van,7,95.6,1.5,7127,2399,0.288,571,0,midwest,11,0
45,22,22,713,0,1,3139,7,dry_van,3,33.0,1.73,6084,1203,0.575,525,1,southeast,3,0
37,15,14,694,1,2,2096,16,reefer,4,85.4,5.43,4258,1013,0.683,595,1,south,2,0
50,26,25,575,0,0,2565,18,dry_van,8,88.2,1.51,5149,1244,0.556,5635,0,northeast,1,0
46,16,2,556,1,1,2029,6,dry_van,4,83.6,1.08,4794,843,0.821,3809,3,southeast,12,0
44,16,13,629,0,0,2573,12,dry_van,4,90.9,4.17,5333,868,0.797,399,2,northeast,11,0
42,17,11,791,1,0,2443,14,reefer,4,84.3,3.34,5554,1726,0.401,3712,2,south,1,0
46,21,15,568,1,3,2115,15,dry_van,10,89.1,2.22,5312,1535,0.451,901,0,midwest,6,0
44,16,15,629,0,4,2826,4,dry_van,4,86.2,3.12,5482,1373,0.504,358,3,southeast,1,1
43,21,14,646,1,2,2484,13,dry_van,7,93.6,1.91,5799,1367,0.506,1580,1,south,6,0
36,11,10,632,1,0,3375,11,flatbed,6,93.3,0.5,7916,1507,0.459,1469,1,south,10,0
59,33,30,608,0,0,2639,11,dry_van,1,81.9,5.26,5119,1076,0.643,3871,3,south,1,0
31,7,6,721,1,0,1453,19,flatbed,5,73.7,5.04,3955,648,1.068,1476,0,south,10,0
46,25,23,672,0,1,1785,11,dry_van,6,89.0,2.96,4068,484,1.431,5785,2,northeast,3,0
39,16,11,699,1,1,3543,14,dry_van,3,98.0,3.89,7029,1774,0.39,6580,2,south,12,0
60,32,24,681,1,0,2438,12,flatbed,4,91.7,0.65,5211,1369,0.506,896,0,midwest,2,0
33,6,4,703,1,0,2708,13,reefer,3,82.0,3.56,6422,1917,0.361,1356,0,midwest,1,0
35,10,10,751,1,0,2604,14,dry_van,3,80.2,2.45,5511,1273,0.544,4882,1,northeast,9,0
32,11,1,733,1,0,3237,15,reefer,2,77.1,2.69,9017,2843,0.243,1733,1,southeast,11,0
45,22,22,803,1,2,1742,9,dry_van,4,93.9,0.69,3312,599,1.155,5052,3,midwest,1,0
28,5,5,725,1,0,3198,13,dry_van,5,80.6,2.68,6720,1794,0.386,5256,1,midwest,11,0
37,16,12,593,1,1,3167,13,dry_van,3,96.9,8.27,6739,1941,0.357,278,0,midwest,8,0
21,0,0,699,0,1,2603,6,dry_van,4,85.7,5.34,5559,1270,0.545,3059,2,south,12,0
44,20,11,690,1,1,2786,9,dry_van,4,97.9,2.14,5640,906,0.763,2652,2,west,11,0
37,13,13,774,1,2,2433,15,dry_van,6,94.7,1.46,4983,1107,0.625,2750,0,west,11,0
27,2,0,572,1,1,1842,10,flatbed,4,66.8,1.82,4634,1185,0.584,2500,3,south,3,0
53,31,27,679,0,0,2861,21,dry_van,1,70.4,2.78,6324,1629,0.425,2450,3,south,1,0
29,5,3,592,1,1,2711,15,dry_van,3,68.5,1.09,6312,1359,0.509,12478,1,southeast,6,1
50,28,28,676,0,0,2720,14,dry_van,7,51.1,4.91,6015,1068,0.648,2688,2,northeast,7,0
35,14,5,625,1,0,2817,17,flatbed,9,80.7,0.68,6871,1594,0.434,1053,1,south,12,0
58,35,11,674,0,2,2328,15,dry_van,6,70.5,3.61,5521,1191,0.581,1122,0,south,2,0
49,25,20,541,1,1,3272,13,dry_van,4,95.4,1.24,7232,1937,0.357,1319,3,southeast,11,0
32,10,5,696,1,1,2604,7,flatbed,7,72.2,0.76,6786,1662,0.416,7016,1,midwest,6,0
33,8,4,654,1,1,2844,14,dry_van,8,96.4,3.45,5655,1006,0.688,549,0,south,5,0
48,24,21,651,0,3,2478,17,dry_van,4,68.2,5.38,5912,1603,0.432,9266,1,south,2,1
39,17,8,777,1,0,3073,10,reefer,5,87.9,0.79,7420,1662,0.416,2190,0,midwest,6,0
40,19,1,613,0,1,2647,6,dry_van,5,87.5,2.64,6154,1263,0.548,167,4,southeast,5,0
55,31,27,664,1,1,2562,8,dry_van,10,93.6,3.23,5307,989,0.7,7486,0,south,5,0
35,11,9,647,0,0,3143,18,reefer,3,87.1,1.74,7070,1724,0.401,4306,0,midwest,11,0
43,21,19,654,0,0,1825,12,flatbed,8,71.0,3.8,4096,1010,0.685,1199,2,south,1,0
52,31,30,796,1,0,2474,17,flatbed,2,92.3,11.75,6357,1105,0.626,2218,0,midwest,4,0
50,28,27,644,0,2,2324,12,reefer,7,88.6,3.64,5112,696,0.994,4911,0,midwest,1,0
40,16,15,600,0,2,2768,10,dry_van,6,95.6,4.14,5398,860,0.804,6490,2,midwest,3,0
39,17,10,771,1,0,2742,19,reefer,9,68.6,1.86,7058,1326,0.522,1531,0,midwest,8,0
25,0,0,618,1,0,2595,11,flatbed,5,71.1,3.65,6874,1332,0.52,7932,2,south,7,0
31,5,5,528,1,1,2279,11,reefer,3,92.6,0.98,5069,1332,0.519,1473,2,west,2,1
45,23,22,588,0,1,2589,14,dry_van,3,84.7,4.08,4159,1006,0.688,6713,0,midwest,5,0
41,20,17,553,1,1,2746,11,flatbed,3,84.4,11.59,6334,1993,0.347,314,0,west,2,0
43,21,19,514,0,1,2520,15,flatbed,1,75.3,2.26,7492,2505,0.276,9673,1,midwest,12,0
52,20,20,615,1,2,3098,14,dry_van,7,94.4,1.17,6733,1423,0.486,263,2,west,12,0
30,8,0,635,0,1,2875,14,reefer,5,96.2,4.71,6483,1834,0.377,755,1,west,8,0
40,18,18,723,0,0,2609,10,flatbed,8,82.0,1.01,7058,2031,0.341,5566,1,midwest,12,0
44,23,11,684,1,1,1544,6,dry_van,3,46.2,1.34,3102,248,2.789,2015,1,west,8,0
35,14,10,681,0,1,2502,9,flatbed,5,83.2,2.02,5875,1702,0.406,3941,0,west,11,0
56,35,34,577,0,1,2884,9,dry_van,5,56.6,4.28,6333,1469,0.471,488,0,southeast,3,0
51,20,0,702,1,0,2474,13,dry_van,9,89.7,1.24,5364,1070,0.647,716,1,midwest,7,0
45,24,18,737,1,0,2736,9,flatbed,4,72.1,1.84,6238,1709,0.405,1312,1,west,3,0
60,37,25,668,1,1,2499,7,flatbed,6,64.5,0.92,6207,1535,0.451,326,0,midwest,3,0
27,6,0,670,1,0,2705,8,dry_van,4,49.0,3.04,5235,1177,0.588,6283,2,northeast,1,0
42,18,17,551,1,1,3230,13,flatbed,7,81.2,0.5,8440,2159,0.321,1675,2,midwest,6,0
46,25,23,714,1,0,2954,14,reefer,8,71.3,3.51,6995,1766,0.392,517,1,west,10,0
33,6,3,765,1,3,2017,10,flatbed,5,82.7,4.22,5562,1406,0.492,1692,1,midwest,3,0
45,16,8,663,1,2,1854,11,dry_van,5,84.3,2.08,3530,305,2.27,1790,1,midwest,1,0
31,6,4,598,1,0,2799,14,flatbed,6,66.9,1.09,7306,1552,0.446,3095,1,south,8,0
49,25,19,629,1,0,3126,13,reefer,6,94.2,4.34,7110,1706,0.406,1580,0,midwest,9,0
53,28,26,611,1,1,1853,16,reefer,3,87.1,2.6,4711,989,0.7,776,0,midwest,7,0
45,22,22,615,1,1,2506,11,dry_van,4,87.3,1.37,4283,832,0.832,1424,0,south,7,0
23,1,1,685,1,1,3668,9,dry_van,4,70.2,2.15,8771,2510,0.276,18209,2,west,10,0
32,11,9,660,0,2,2479,16,dry_van,4,92.1,1.95,5772,1219,0.568,2630,1,northeast,2,0
48,23,20,710,0,1,3737,11,dry_van,3,88.1,1.04,8157,1834,0.377,622,2,midwest,9,0
42,18,13,666,0,0,2229,9,flatbed,8,65.4,0.8,6394,1845,0.375,5450,1,midwest,4,0
21,0,0,580,0,0,2309,15,reefer,3,72.3,3.97,5312,1028,0.673,23554,2,northeast,9,0
54,31,30,605,0,0,2284,17,reefer,7,52.0,3.94,6120,1342,0.516,3234,0,west,3,0
43,22,19,601,0,0,2024,13,dry_van,6,61.9,2.0,4635,994,0.697,1693,1,southeast,6,0
34,11,9,627,1,1,1839,8,reefer,5,60.9,3.92,4342,1121,0.617,355,0,south,8,0
52,30,30,766,0,0,2500,17,dry_van,5,79.3,1.56,6173,1406,0.492,1627,1,south,10,0
35,14,13,777,1,2,2665,13,reefer,5,86.0,2.53,6582,2168,0.319,466,0,midwest,8,0
35,14,0,699,0,0,2277,13,dry_van,4,83.5,4.06,4763,614,1.128,2498,1,southeast,10,0
46,24,24,648,1,0,2386,11,dry_van,3,78.6,0.94,5528,1159,0.597,182,2,south,2,0
60,33,23,545,0,2,3251,16,dry_van,8,84.3,2.5,6746,2032,0.341,3404,1,south,1,0
58,28,17,655,1,0,3037,8,dry_van,5,81.5,2.12,5859,1171,0.591,258,1,northeast,4,0
46,13,0,585,0,1,2484,8,reefer,6,93.5,3.03,6141,1413,0.49,1989,0,west,11,0
47,22,22,754,0,0,2793,19,reefer,3,78.6,0.81,6871,1665,0.416,10049,2,west,3,0
50,25,23,528,0,0,1864,9,dry_van,4,68.9,2.05,4037,693,0.998,646,2,southeast,1,1
29,7,6,667,1,0,2721,15,reefer,3,90.5,5.63,6512,1319,0.525,872,0,midwest,11,0
48,27,20,579,1,2,2572,17,flatbed,11,93.3,6.09,6300,1298,0.533,2704,3,southeast,10,0
35,8,2,639,0,1,2432,13,reefer,5,85.7,3.46,5445,1321,0.524,993,0,midwest,12,0
45,11,7,687,1,2,2615,9,reefer,3,83.3,6.76,6821,1487,0.465,6706,1,south,2,0
40,17,13,712,1,0,2542,14,dry_van,3,84.6,2.63,5549,1443,0.479,1332,2,midwest,3,0
47,24,23,636,0,0,2009,17,reefer,3,74.9,0.89,4857,1021,0.678,5251,0,south,7,0
43,21,8,693,0,1,3356,13,dry_van,2,94.6,3.37,6277,1852,0.374,3060,0,midwest,10,0
21,0,0,594,1,0,3028,9,dry_van,2,96.8,0.5,6986,2176,0.318,1911,0,midwest,7,0
44,21,21,657,1,1,2425,13,dry_van,1,87.4,0.67,4885,1379,0.502,2115,3,northeast,1,0
48,21,20,710,0,0,1808,7,dry_van,5,47.1,7.86,3703,515,1.344,2674,2,midwest,5,0
46,24,21,663,0,1,1495,9,dry_van,4,90.4,2.57,3388,285,2.424,1190,2,midwest,4,0
41,20,1,603,0,0,3502,11,dry_van,4,76.5,2.86,7029,1751,0.395,6576,0,northeast,2,0
58,33,13,620,0,0,2522,12,reefer,2,83.5,2.57,6051,1562,0.443,440,2,midwest,4,1
45,20,19,711,1,1,2943,8,dry_van,5,85.4,0.76,6396,1472,0.47,10613,2,southeast,6,0
46,18,0,564,0,0,2173,13,dry_van,5,93.6,1.25,4760,702,0.986,441,4,southeast,10,0
52,21,20,574,0,0,2462,14,dry_van,5,70.6,3.5,5366,1094,0.633,5621,2,south,11,0
46,19,16,682,1,0,2485,11,dry_van,7,78.4,0.91,5499,903,0.766,15328,1,midwest,3,0
33,11,2,609,1,0,2709,4,dry_van,3,81.9,0.83,6333,1975,0.35,12109,4,northeast,4,0
21,0,0,538,0,0,2640,12,reefer,6,68.6,4.54,6481,2069,0.334,190,1,southeast,11,0
37,15,13,735,1,0,2185,18,dry_van,7,94.6,1.3,5367,1568,0.441,1902,2,midwest,8,0
50,28,4,563,0,1,2180,14,dry_van,6,91.8,0.5,4584,805,0.86,1863,2,south,11,1
38,15,11,626,1,0,2563,12,reefer,5,63.4,0.67,6160,1646,0.42,10719,1,midwest,2,0
50,24,14,597,1,1,1811,11,dry_van,6,61.7,0.52,4715,1317,0.526,402,3,midwest,11,0
43,20,17,619,0,0,2230,14,flatbed,4,74.8,1.78,5367,937,0.739,1739,1,southeast,10,0
55,33,30,578,1,2,2531,13,dry_van,8,94.6,1.54,5156,834,0.829,641,0,northeast,11,0
39,18,16,690,1,2,2779,14,dry_van,7,90.7,1.02,5793,1513,0.457,2288,0,midwest,7,0
47,25,22,648,1,0,3277,8,dry_van,7,94.8,0.72,8125,2044,0.339,993,1,midwest,6,0
47,22,22,709,0,1,2386,12,flatbed,7,98.7,10.55,6341,1156,0.598,2183,2,midwest,10,0
57,34,33,597,0,1,2616,10,dry_van,4,91.8,0.79,6076,1121,0.617,1206,3,south,3,1
25,3,0,789,1,0,1760,13,dry_van,6,96.0,3.15,3694,431,1.604,368,3,midwest,8,0
37,16,12,507,0,1,2751,5,dry_van,3,75.8,4.38,5455,1533,0.451,5334,2,south,12,1
50,29,27,529,0,1,2191,11,flatbed,10,93.2,1.32,5167,1251,0.553,198,0,south,7,0
57,29,19,763,1,0,2461,14,reefer,3,89.0,1.64,5759,1776,0.39,2132,2,southeast,2,0
44,22,0,673,1,1,2814,14,dry_van,8,74.3,4.63,6635,1753,0.395,1279,0,south,10,0
39,18,7,664,0,1,2833,12,reefer,4,78.5,1.05,6717,1622,0.427,3744,0,midwest,8,0
50,25,24,670,1,0,1946,4,reefer,8,76.7,1.21,4826,757,0.914,19633,0,south,4,0
51,28,26,680,1,0,2961,14,dry_van,5,62.5,2.17,5195,1486,0.466,238,0,northeast,3,0
38,11,5,661,1,1,2583,18,dry_van,6,85.3,3.0,5365,1556,0.445,908,2,midwest,8,0
45,24,23,572,0,0,3170,9,dry_van,3,74.6,4.12,6410,1757,0.394,1417,2,south,9,0
54,27,24,697,1,1,3258,11,dry_van,3,80.6,2.98,7165,2057,0.336,788,1,midwest,9,0
61,40,38,686,1,1,3323,15,reefer,6,95.1,2.16,9102,1960,0.353,3917,1,south,11,0
49,28,15,740,1,0,1959,15,flatbed,6,75.7,4.77,5391,971,0.713,1746,0,west,10,0
42,21,21,763,0,1,2781,16,reefer,2,56.3,0.65,6416,1718,0.403,803,1,southeast,5,0
41,17,7,663,1,1,1890,16,dry_van,1,84.9,1.64,3568,831,0.833,588,0,southeast,8,1
48,26,23,554,1,1,3186,7,dry_van,5,91.5,1.88,7121,2096,0.33,187,1,south,10,1
41,8,5,764,1,1,3250,10,dry_van,4,69.3,2.31,7087,1272,0.544,3575,1,midwest,6,0
44,23,14,569,1,0,3040,14,reefer,3,76.6,9.15,7425,2097,0.33,897,2,west,6,0
31,8,7,664,0,0,2409,12,reefer,6,71.5,2.72,5525,1730,0.4,14202,1,midwest,2,0
55,27,27,622,1,2,2845,13,reefer,6,92.1,5.74,7243,2098,0.33,7094,1,northeast,10,0
31,9,7,610,0,0,2351,12,flatbed,2,83.7,2.5,5887,1440,0.481,1311,2,midwest,8,0
38,16,14,694,1,0,2606,10,dry_van,6,96.7,1.2,4941,654,1.058,1560,0,south,7,0
43,17,17,657,0,0,2559,11,reefer,7,89.0,4.78,6824,1621,0.427,688,0,midwest,7,0
62,33,30,676,0,0,1701,8,flatbed,3,62.1,3.87,4440,552,1.253,1493,2,southeast,5,0
38,15,12,583,1,0,2236,9,dry_van,3,72.0,2.96,5348,1654,0.418,1084,2,southeast,2,0
35,12,12,628,0,0,3622,12,reefer,8,90.7,4.01,9285,2790,0.248,1647,0,southeast,6,0
36,12,10,586,0,0,2561,12,dry_van,5,88.6,1.66,5907,918,0.753,4395,2,northeast,1,1
59,36,35,626,0,1,2672,14,dry_van,7,89.1,4.36,6966,1732,0.399,15378,0,midwest,4,0
21,0,0,632,0,0,2596,11,dry_van,6,95.4,1.15,5991,1782,0.388,851,1,midwest,4,0
